Name,School,Rating,team_key,team_id,conference_id,conf_z,Rating_conf
Lani White,Virginia Tech Hokies,61.85415,virginiatechhokies,259,2,1.7410828106998104,62.53365656036677
Avery VanSickle,Stephen F. Austin Ladyjacks,63.65615,stephenfaustinladyjacks,2617,25,-0.4220080591350636,62.532704047669014
Thalia Shepard,Merrimack Warriors,64.5969,merrimackwarriors,2771,13,-0.7445170244651927,62.53224364291949
Cassandre Prosper,Notre Dame Fighting Irish,61.8502333333334,notredamefightingirish,87,2,1.7410828106998104,62.52932961707516
Madi Morson,Central Michigan Chippewas,62.82925,centralmichiganchippewas,2117,14,-0.06421715182798006,62.51935471642147
Brooke Beresford,College of Idaho Yotes,62.7013,collegeofidahoyotes,NA,NA,0,62.519093810399035
Kiyley Flowers,Eastern Illinois Panthers,63.7414666666667,easternillinoispanthers,2197,20,-0.46568010292818823,62.5094335521809
Saniyah Neverson,Northern Arizona Lumberjacks,62.7271,northernarizonalumberjacks,2464,5,-0.02468095143188219,62.49714014125253
Skyler Gill,Florida Gulf Coast Eagles,62.67635,floridagulfcoasteagles,NA,NA,0,62.49481530962417
Emani Bennett,Kansas City Roos,62.6739166666666,kansascityroos,NA,NA,0,62.49244737082434
Savannah White,Indiana State Sycamores,62.3606833333333,indianastatesycamores,282,18,0.3818613853103341,62.487721192526855
Mariah Elohim,Fresno State Bulldogs,62.663,fresnostatebulldogs,NA,NA,0,62.4818238745984
Dominique Camp,Syracuse Orange,61.8031833333334,syracuseorange,183,2,1.7410828106998104,62.477365137091844
Taylee Chirrick,Montana State Bobcats,62.70495,montanastatebobcats,147,5,-0.02468095143188219,62.475741584718826
Jamisyn Heaton,Utah State Aggies,62.65635,utahstateaggies,NA,NA,0,62.4753522948246
Erin Fry,Regis (CO) Rangers,62.6504666666667,regiscorangers,NA,NA,0,62.46962670624986
Amandine Amorich,Loyola Maryland Greyhounds,63.7769166666667,loyolamarylandgreyhounds,2352,22,-0.505160124153813,62.45256248299165
Nakiyah Mays-Prince,Georgia Southern Eagles,62.7478833333333,georgiasoutherneagles,290,27,-0.06224989283771565,62.44543527201434
Yirsy Queliz,Northeastern Huskies,63.7252333333334,northeasternhuskies,111,10,-0.4891651654627686,62.445115351484944
Cheyenne McEvans,Florida A&M Rattlers,66.0391166666667,floridaamrattlers,50,26,-1.1266675637845338,62.43836327604207
Audrey Jakway,Haverford Fords,62.6143666666667,haverfordfords,NA,NA,0,62.434492453964765
Alexsandra Alvarado,San Francisco State Gators,62.6080666666667,sanfranciscostategators,NA,NA,0,62.42836060951288
Alex Giannaros,Boston University Terriers,63.74575,bostonuniversityterriers,104,22,-0.505160124153813,62.42718737091207
Daylani Ballena,Southern Utah Thunderbirds,63.2506833333334,southernutahthunderbirds,253,30,-0.3067245555951177,62.424883688796314
Malia Mastora,Pepperdine Waves,62.3896666666666,pepperdinewaves,2492,29,0.15617675887640683,62.41659114750762
Callie Genke,Green Bay Phoenix,62.5935833333333,greenbayphoenix,NA,NA,0,62.41426342591618
Daejah Richmond,UT Martin Skyhawks,63.62635,utmartinskyhawks,2630,20,-0.46568010292818823,62.41417378308066
Andrea Daley,Boston College Eagles,61.7433333333333,bostoncollegeeagles,103,2,1.7410828106998104,62.41130112559562
Grace O'Neill,Drexel Dragons,63.6788333333334,drexeldragons,2182,10,-0.4891651654627686,62.407062668898654
Brooklyn Thrash,Eastern Michigan Eagles,62.71085,easternmichiganeagles,2199,14,-0.06421715182798006,62.406314715652826
Alexis Pettis,Eastern Washington Eagles,62.62925,easternwashingtoneagles,331,5,-0.02468095143188219,62.40259636021027
Tatum West,Northern Colorado Bears,62.6291666666666,northerncoloradobears,2458,5,-0.02468095143188219,62.4025158278989
Safiatu Kolliegbo,Niagara Purple Eagles,64.3985666666667,niagarapurpleeagles,315,13,-0.7445170244651927,62.388860930859884
Emily Foy,Saint Mary's Gaels,62.35385,saintmarysgaels,2608,29,0.15617675887640683,62.3806300640239
Fiona Snashall,Regis (CO) Rangers,62.5576333333333,regiscorangers,NA,NA,0,62.37926932543919
Asianae Nicholson,Bethune-Cookman Wildcats,65.9176166666667,bethunecookmanwildcats,2065,26,-1.1266675637845338,62.37219314681007
Mahogany Lester,Maryland Eastern Shore Hawks,65.2138666666666,marylandeasternshorehawks,2379,16,-0.9745622795118004,62.37111759996127
Mykayla Cunningham,Lindenwood Lions,63.5702833333334,lindenwoodlions,2815,20,-0.46568010292818823,62.367695028648804
Meredith Maier,Marshall Thundering Herd,62.6641333333333,marshallthunderingherd,276,27,-0.06224989283771565,62.36540482419792
Ja'Mia Harris,Texas State Bobcats,62.6611333333333,texasstatebobcats,326,27,-0.06224989283771565,62.36253744723719
Ariella Goren,Arlington Baptist Patriots,62.5352333333334,arlingtonbaptistpatriots,NA,NA,0,62.35746307251416
Taylor Henderson,UNC Wilmington Seahawks,63.6137833333334,uncwilmingtonseahawks,350,10,-0.4891651654627686,62.353649609505005
Jaci Jones,Northern Kentucky Norse,62.5228333333334,northernkentuckynorse,NA,NA,0,62.34539114013372
Ivane Tensaie,UTEP Miners,62.3246,utepminers,2638,11,0.1427033440452017,62.345316212108735
Ta'Ziah Jenks,Florida Atlantic Owls,62.5189499999999,floridaatlanticowls,NA,NA,0,62.34161045854079
Paloma Garcia,Merrimack Warriors,64.2945,merrimackwarriors,2771,13,-0.7445170244651927,62.31320881672636
Anna LeMaster,Mount St. Mary's Mountaineers,64.2918666666666,mountstmarysmountaineers,116,13,-0.7445170244651927,62.31129077923272
Nevaeh Brown,UCF Knights,61.6943833333333,ucfknights,2116,8,1.627414016520187,62.31127361413598
De'Asia Johnson,UNT Dallas Trailblazers,62.4828833333334,untdallastrailblazers,NA,NA,0,62.30649513009969
Kristol Ayson,Tulsa Golden Hurricane,62.4769166666667,tulsagoldenhurricane,NA,NA,0,62.300685491837264
Ariadna Termis,Georgia Tech Yellow Jackets,61.6428666666667,georgiatechyellowjackets,59,2,1.7410828106998104,62.30049718768243
Zoe Shaw,St. Bonaventure Bonnies,62.2478666666667,stbonaventurebonnies,179,3,0.21493314091272497,62.2998624064828
Kiki McIntyre,Longwood Lancers,66.95725,longwoodlancers,2344,6,-1.3272392548610852,62.27981941567927
Madison Hart,Bethel (TN) Wildcats,62.4529333333333,betheltnwildcats,NA,NA,0,62.277332325426855
Chloe Sterling,Hofstra Pride,63.5209333333333,hofstrapride,2275,10,-0.4891651654627686,62.27727784727087
Gabby Reynolds,George Washington Revolutionaries,62.2199333333334,georgewashingtonrevolutionaries,45,3,0.21493314091272497,62.27171014271384
AJ Marotte,Oregon State Beavers,62.2405500000001,oregonstatebeavers,204,29,0.15617675887640683,62.26687691188488
Jordon Lewis,UMBC Retrievers,63.6841666666667,umbcretrievers,2378,1,-0.5587271973835142,62.26178049459378
Breauna Ware,Stony Brook Seawolves,63.5015833333334,stonybrookseawolves,2619,10,-0.4891651654627686,62.26134245854877
Ashley Dickey,Tennessee Southern Firehawks,62.4293333333333,tennesseesouthernfirehawks,NA,NA,0,62.25435083202744
Laila Reynolds,Florida Gators,61.56405,floridagators,57,23,2.220381999275397,62.25380885145023
Makayla Jackson,Detroit Mercy Titans,62.4155833333333,detroitmercytitans,NA,NA,0,62.24096046543688
Paige Bradley,Tulsa Golden Hurricane,62.4051166666667,tulsagoldenhurricane,NA,NA,0,62.23076719849016
Aniyah Johnson,North Texas Mean Green,62.3968333333334,northtexasmeangreen,NA,NA,0,62.22270001508968
Amanda Barcello,Utah Valley Wolverines,63.02135,utahvalleywolverines,3084,30,-0.3067245555951177,62.222498961740655
Agnes Emma-Nnopu,TCU Horned Frogs,61.6123666666666,tcuhornedfrogs,2628,8,1.627414016520187,62.22144169214102
Tori Smiley,Shorter Hawks,62.3931833333333,shorterhawks,NA,NA,0,62.21914519885736
Macey Fegan,Cleveland State Vikings,62.37925,clevelandstatevikings,NA,NA,0,62.205574870422794
Keanna Rembert,Charlotte 49ers,62.3675333333334,charlotte49ers,NA,NA,0,62.194163034934626
Salese Blow,Wichita State Shockers,62.3653333333334,wichitastateshockers,NA,NA,0,62.19202022902336
Gracy Wernli,Lindenwood Lions,63.3543166666666,lindenwoodlions,2815,20,-0.46568010292818823,62.18815509158377
Leilani Kapinus,Vanderbilt Commodores,61.5030166666667,vanderbiltcommodores,238,23,2.220381999275397,62.18622503890339
Tkiyah Nelson,Southern Illinois Salukis,62.0451333333333,southernillinoissalukis,79,18,0.3818613853103341,62.166247388969765
Jazzy Klinge,North Alabama Lions,62.3351666666667,northalabamalions,NA,NA,0,62.162636442772616
Rebecca Demeke,Delaware Blue Hens,63.3747166666666,delawarebluehens,48,10,-0.4891651654627686,62.15669789974817
Gianna Aiello,Brown Bears,62.11545,brownbears,225,12,0.1841164774285017,62.153231904597355
Lydia Hay,Bethel (MN) Royals,62.3250166666666,bethelmnroyals,NA,NA,0,62.15274927951124
Zuriyah Davis,West Georgia Wolves,62.32355,westgeorgiawolves,NA,NA,0,62.15132056864448
Kera Martinez,Dallas Christian Crusaders,62.32195,dallaschristiancrusaders,NA,NA,0,62.14976196809271
Dana Phelan,Staten Island Dolphins,62.3213833333333,statenislanddolphins,NA,NA,0,62.149209962009465
Payton Hull,Abilene Christian Wildcats,62.9376666666667,abilenechristianwildcats,2000,30,-0.3067245555951177,62.14849020395274
Kaylah Ivey,Boston College Eagles,61.4863333333334,bostoncollegeeagles,103,2,1.7410828106998104,62.12809028098858
Erin Fry,Regis Rangers,62.29865,regisrangers,NA,NA,0,62.12706403467601
Sug Williams,Little Rock Trojans,63.2552333333334,littlerocktrojans,2031,20,-0.46568010292818823,62.10551736987218
Aniah Hall,Northern Colorado Bears,62.3211166666667,northerncoloradobears,2458,5,-0.02468095143188219,62.10465066790419
Kemery Congdon,BYU Cougars,61.5037666666667,byucougars,252,8,1.627414016520187,62.10260440175845
Deonna Brister,Nicholls Colonels,63.1434666666667,nichollscolonels,2447,25,-0.4220080591350636,62.09937517611618
Shamarla King,Stony Brook Seawolves,63.28615,stonybrookseawolves,2619,10,-0.4891651654627686,62.083475237282144
Tilda Trygger,NC State Wolfpack,61.4395833333333,ncstatewolfpack,152,2,1.7410828106998104,62.07665403171967
Ella Farrelly,Monmouth Hawks,63.2772833333334,monmouthhawks,2405,10,-0.4891651654627686,62.076137066779296
Kamrin Babbs,Bloomfield Deacons,62.2206833333334,bloomfielddeacons,NA,NA,0,62.051100971855085
Alecia Doyle,Northern Illinois Huskies,62.3386333333333,northernillinoishuskies,2459,14,-0.06421715182798006,62.05051365107923
Kaela Martinez,Mount Marty College Lancers,62.2166,mountmartycollegelancers,NA,NA,0,62.047122105661735
Ariel Jefferson,Arkansas Baptist Buffaloes,62.2151333333333,arkansasbaptistbuffaloes,NA,NA,0,62.045692950556095
Khadee Hession,Georgetown Hoyas,61.6090833333333,georgetownhoyas,46,4,1.1815976661979184,62.04003776398311
Kindyll Wetta,Colorado Buffaloes,61.4272166666667,coloradobuffaloes,38,8,1.627414016520187,62.018913878282994
Caileigh Walsh,Northwestern Wildcats,61.3389166666667,northwesternwildcats,77,7,1.8898677492822935,62.0047372061358
Imani Perez,Hawai'i Rainbow Wahine,63.2635,hawaiirainbowwahine,62,9,-0.518954747209004,62.00428580944755
Amaris Baker,Drexel Dragons,63.187,drexeldragons,2182,10,-0.4891651654627686,62.00133855856412
Julia Rodriguez,West Alabama Tigers,62.1652,westalabamatigers,NA,NA,0,61.99703314744355
Kiarra Mcelrath,Delaware State Hornets,64.6210666666667,delawarestatehornets,2169,16,-0.9745622795118004,61.99420708774803
Celebria Peacock,Wiley Wildcats,62.1617333333334,wileywildcats,NA,NA,0,61.99365463973529
Lexy Keys,Oklahoma Sooners,61.3258333333333,oklahomasooners,201,23,2.220381999275397,61.990281577383726
Addison O'Grady,Iowa Hawkeyes,61.3235,iowahawkeyes,2294,7,1.8898677492822935,61.98770371972665
Taja Stephens,Salem University Tigers,62.1515166666667,salemuniversitytigers,NA,NA,0,61.9836975938721
Jordan Heifner,Johnson University (TN) Royals,62.13775,johnsonuniversitytnroyals,NA,NA,0,61.97028030135636
Gigi Cooke,Houston Cougars,61.37975,houstoncougars,248,8,1.627414016520187,61.96705075516044
Amelia Wood,Sacred Heart Pioneers,63.82115,sacredheartpioneers,2529,13,-0.7445170244651927,61.96552161850729
Kyla Bryant,North Carolina Central Eagles,64.5747833333334,northcarolinacentraleagles,2428,16,-0.9745622795118004,61.96427809981168
Ahniysha Jackson,Siena Saints,63.8193333333333,sienasaints,2561,13,-0.7445170244651927,61.9641760432339
Alexa Hocevar,IU Indianapolis Jaguars,62.1300666666667,iuindianapolisjaguars,NA,NA,0,61.96279172952666
Seneca Hackley,UC Riverside Highlanders,63.2016666666667,ucriversidehighlanders,27,9,-0.518954747209004,61.95358813515891
Grace Schmidt,California Baptist Lancers,62.71665,californiabaptistlancers,2856,30,-0.3067245555951177,61.9526211310148
Hailey Adams,Rice Owls,62.11745,riceowls,NA,NA,0,61.950494522965954
Susie Rafiu,Columbia Lions,61.9137,columbialions,171,12,0.1841164774285017,61.950337613926116
Jordan Marshall,Louisiana Tech Lady Techsters,61.9284166666667,louisianatechladytechsters,2348,11,0.1427033440452017,61.947924445211655
Sania Copeland,Kansas Jayhawks,61.3608333333334,kansasjayhawks,2305,8,1.627414016520187,61.94638862108287
Abby Jegede,Northeastern Huskies,63.1193,northeasternhuskies,111,10,-0.4891651654627686,61.94515616795174
Anaya Coleman,Southeastern Fires,62.11105,southeasternfires,NA,NA,0,61.944256405785595
Morgan Sieper,Southern Miss Lady Eagles,62.2229666666667,southernmissladyeagles,2572,27,-0.06224989283771565,61.94328984256995
Desiree Rogers,Our Lady Of The Lake Saints,62.1091166666666,ourladyofthelakesaints,NA,NA,0,61.94237195228854
Faith Acker,Tarleton State Texans,62.6976333333333,tarletonstatetexans,2627,30,-0.3067245555951177,61.93574101232509
Kennedy Langham,Samford Bulldogs,63.0460166666667,samfordbulldogs,2535,24,-0.4695431161729573,61.922874147837454
Lily Zeinstra,Butler Bulldogs,61.49845,butlerbulldogs,2086,4,1.1815976661979184,61.92203447201473
Tilly Boler,Memphis Tigers,62.0830833333334,memphistigers,NA,NA,0,61.91699580584017
Amari Wright,Seton Hall Pirates,61.4735166666666,setonhallpirates,2550,4,1.1815976661979184,61.89545288558321
Maiya Petit,Fort Lauderdale Eagles,62.0567,fortlauderdaleeagles,NA,NA,0,61.891276587472056
Da'Brya Clark,Norfolk State Spartans,64.4518666666666,norfolkstatespartans,2450,16,-0.9745622795118004,61.884446496765946
Tiara Bolden,Oregon State Beavers,61.849,oregonstatebeavers,204,29,0.15617675887640683,61.8738034755449
Johnea Donahue,Bowling Green Falcons,62.1534666666667,bowlinggreenfalcons,189,14,-0.06421715182798006,61.873271212059315
Jianna Morris,Louisiana Tech Lady Techsters,61.85195,louisianatechladytechsters,2348,11,0.1427033440452017,61.87123054445474
Elisabeth Aegisdottir,Liberty Flames,61.8469,libertyflames,2335,11,0.1427033440452017,61.866165605123776
Erica Lafayette,Louisiana Ragin' Cajuns,62.1417166666667,louisianaragincajuns,309,27,-0.06224989283771565,61.86545065546304
Kate Bradley,Oklahoma Christian University Eagles,62.0288666666666,oklahomachristianuniversityeagles,NA,NA,0,61.86414179069666
Makiya Miller,Wright State Raiders,62.0267333333333,wrightstateraiders,NA,NA,0,61.86206190999296
Nya Smith,UNC Greensboro Spartans,62.9641499999999,uncgreensborospartans,2430,24,-0.4695431161729573,61.854271606255026
Kishyah Anderson,Presbyterian Blue Hose,66.0123833333333,presbyterianbluehose,2506,6,-1.3272392548610852,61.8539782744842
Carmyn Harrison,Belmont Bruins,61.7375166666667,belmontbruins,2057,18,0.3818613853103341,61.8530507410847
Morgan Demos,Navy Midshipmen,63.0457166666666,navymidshipmen,2426,22,-0.505160124153813,61.852535229038644
Kya Smith,Army Black Knights,63.04195,armyblackknights,349,22,-0.505160124153813,61.84941920321561
Destiney McPhaul,Mississippi State Bulldogs,61.1917666666667,mississippistatebulldogs,344,23,2.220381999275397,61.84227103196919
Fatoumata Jaiteh,Sacramento State Hornets,62.048,sacramentostatehornets,16,5,-0.02468095143188219,61.840284225280904
Miyah Verse,Georgia Lady Bulldogs,61.1892666666667,georgialadybulldogs,61,23,2.220381999275397,61.83951305264441
Evelyn Lorenzo,Texas A&M-San Antonio Jaguars,62.0005999999999,texasamsanantoniojaguars,NA,NA,0,61.83658235701639
Macy Silvey,SIU Edwardsville Cougars,62.9332,siuedwardsvillecougars,2565,20,-0.46568010292818823,61.835791071545216
Makaia Smith,Bethesda University Flames,61.9993000000001,bethesdauniversityflames,NA,NA,0,61.835314830315326
Jaila Lee,UNC Greensboro Spartans,62.93635,uncgreensborospartans,2430,24,-0.4695431161729573,61.8309502354678
Aleah Snead,Saint Joseph's Hawks,61.77995,saintjosephshawks,2603,3,0.21493314091272497,61.82836558189394
Betsey Burnett,Johnson C Smith Golden Bulls,61.9894666666667,johnsoncsmithgoldenbulls,NA,NA,0,61.825726978243004
Nile Miller,Howard Bison,64.3594000000001,howardbison,47,16,-0.9745622795118004,61.824059879512674
Olivia Porter,Marquette Golden Eagles,61.4015333333333,marquettegoldeneagles,269,4,1.1815976661979184,61.81873708932202
Rylei Waugh,San José State Spartans,61.9816,sanjosstatespartans,NA,NA,0,61.818056505760886
Amy O'Hara,Bradley Braves,61.6872833333333,bradleybraves,71,18,0.3818613853103341,61.80192419580916
Kaleigh Addie,Georgia State Panthers,62.0584666666666,georgiastatepanthers,2247,27,-0.06224989283771565,61.78566425208535
Olivia McGhee,Virginia Cavaliers,61.1707833333333,virginiacavaliers,258,2,1.7410828106998104,61.781390404192365
Asia Barclay,Jacksonville State Gamecocks,61.7533,jacksonvillestategamecocks,55,11,0.1427033440452017,61.772290220561935
Kahia Warmsley,Grambling Lady Tigers,64.8600333333333,gramblingladytigers,2755,26,-1.1266675637845338,61.77143109692986
Jeana Weatherspoon,Kentucky State Thorobreds,61.9306166666666,kentuckystatethorobreds,NA,NA,0,61.76834058817018
Rylan Moffitt,App State Mountaineers,62.0384166666667,appstatemountaineers,2026,27,-0.06224989283771565,61.76644373237302
Brooke Paquette,Stonehill Skyhawks,68.9229333333333,stonehillskyhawks,284,19,-1.6800381617881592,61.75747442160785
Hannah Rapp,Santa Clara Broncos,61.73015,santaclarabroncos,2541,29,0.15617675887640683,61.75450394132444
Autumn Taylor,Clarion Golden Eagles,61.9014166666666,clariongoldeneagles,NA,NA,0,61.73986328575869
Lexie Tarul,Marist Red Foxes,63.5119166666667,maristredfoxes,2368,13,-0.7445170244651927,61.73526354482432
Idara Udo,UTSA Roadrunners,61.8928333333334,utsaroadrunners,NA,NA,0,61.73149194725387
Zaida Gonzalez,Stony Brook Seawolves,62.8607166666667,stonybrookseawolves,2619,10,-0.4891651654627686,61.729830711591525
Abby St. Martin,Worcester State Lancers,61.8885833333333,worcesterstatelancers,NA,NA,0,61.72734684130955
Sidney Thue,Mount Marty College Lancers,61.8882333333333,mountmartycollegelancers,NA,NA,0,61.72700547745223
Gabby Turco,Rider Broncs,63.50085,riderbroncs,2520,13,-0.7445170244651927,61.72697820889137
Dionna Gray,Kent State Golden Flashes,61.9833,kentstategoldenflashes,2309,14,-0.06421715182798006,61.71024733833784
Shaulana Wagner,Troy Trojans,61.96775,troytrojans,2653,27,-0.06224989283771565,61.69868611173146
Mia Mancini,Bryant Bulldogs,62.9811166666667,bryantbulldogs,2803,1,-0.5587271973835142,61.69477036442981
